"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"1084","ENSMUSG00000042293",1366.96828077976,1.45965644039856,0.410920551625793,3.55216217495932,0.000382079292440895,0.00389605388327263,"Gm5617"
"1085","ENSMUSG00000032271",70.1426967081685,1.54860242343438,0.391579009299081,3.95476362792365,7.66103553933097e-05,0.0011287336746304,"Nnmt"
"1086","ENSMUSG00000091345",16.5980818467275,2.4836157084846,0.574607443859482,4.32228251656963,1.54423274723166e-05,0.000327983368695867,"Col6a5"
"1087","ENSMUSG00000032268",3.74641678404638,4.34888492095762,1.16189826715007,3.74291368178445,0.000181898727385494,0.00222233390873331,"Tmprss5"
"1088","ENSMUSG00000111014",14.4183799126889,-1.38981375841489,0.403871653870223,-3.44122630319948,0.000579083988154735,0.00522802810180196,NA
"1089","ENSMUSG00000032350",2356.03741455747,-1.08664428752981,0.180177376887126,-6.03096962728316,1.6297881986603e-09,1.48597040221095e-07,"Gclc"
"1090","ENSMUSG00000039542",55.3984007427744,1.13276245719213,0.240715761109712,4.70580925806453,2.52860860430215e-06,7.67608524697231e-05,"Ncam1"
"1091","ENSMUSG00000048758",5994.5805975527,1.02576451500961,0.308081146711171,3.32952706116508,0.000869936101296534,0.00700691469412779,"Rpl29"
"1092","ENSMUSG00000039016",2285.46059471337,1.09751875846972,0.404044318047478,2.71633261364352,0.00660095646036411,0.0306444861729885,"Timm8b"
"1093","ENSMUSG00000032348",987.756495744211,1.58793016455139,0.264708565557934,5.99878648129298,1.98797549704785e-09,1.77262608086985e-07,"Gsta4"
"1094","ENSMUSG00000111709",15.4703656693818,1.21903334497038,0.401269900769909,3.03793866081518,0.00238202435469562,0.0145751375342787,"Gsta13"
"1095","ENSMUSG00000038086",68.4634374775106,2.10187479086861,0.342763258637521,6.1321472996363,8.67007697389719e-10,8.73089691684841e-08,"Hspb2"
"1096","ENSMUSG00000032060",3386.73420371524,1.56845089057067,0.200236210347666,7.83300327072414,4.7635191426136e-15,1.37740558522346e-12,"Cryab"
"1097","ENSMUSG00000032332",116.529367815954,1.07964615960931,0.193753705000053,5.57226071939642,2.51454728353633e-08,1.56606004818643e-06,"Col12a1"
