"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000048126",400.443617136179,1.21083443297265,0.256316824051717,4.72397564011774,2.31278132455587e-06,7.0874043369266e-05
"ENSMUSG00000026304",1809.01190970049,1.12554780683173,0.345633887236094,3.25647411436509,0.00112805215766107,0.00844412119941486
"ENSMUSG00000026639",95.4352860925199,1.12761860492641,0.372005032346737,3.03119180354362,0.00243590456356613,0.0148137709712101
"ENSMUSG00000070645",3279.04119393373,1.76757329245528,0.149037604571787,11.8599148015956,1.91169549061146e-32,7.7389256850933e-29
"ENSMUSG00000016194",2842.94290565607,1.04344456759127,0.237161448157957,4.39972253372437,1.08389376570381e-05,0.000247061866121744
"ENSMUSG00000009633",968.615130821421,1.01132079696116,0.250806829329221,4.03226977377738,5.52407219478444e-05,0.000877343702894255
"ENSMUSG00000016179",45.312343381387,1.32288903861701,0.321486396098925,4.11491451790683,3.87322926826474e-05,0.000661551427160919
"ENSMUSG00000096929",60.9037407038951,-1.19420934588142,0.425041416520119,-2.80963054296826,0.00495984000869317,0.024800425300385
"ENSMUSG00000034353",39.4154573375613,1.09629728955808,0.37200646088888,2.94698454144737,0.00320889244632822,0.0180437754364738
"ENSMUSG00000102389",25.2032612553241,1.28846904563562,0.362415607828128,3.5552250449618,0.000377655701834181,0.00386457485380468
"ENSMUSG00000026574",204.576073011951,2.09544465361803,0.25194442002754,8.31709094168061,9.01485819799796e-17,3.3790693478829e-14
"ENSMUSG00000100426",205.301737699334,2.30110349332527,0.43273552522188,5.31757472914988,1.05159499870641e-07,5.21699371784717e-06
"ENSMUSG00000026308",12.9828047000519,1.08323257039825,0.430780839595943,2.51457927287175,0.0119174507062519,0.0465857705185871
"ENSMUSG00000067071",1879.09342233294,1.2718810953611,0.240223851023381,5.29456625536033,1.19299230722308e-07,5.74937078345294e-06
"ENSMUSG00000026260",7205.69445283906,1.10554320894257,0.17691135441892,6.24913653831784,4.12727999200432e-10,4.49141259775051e-08
"ENSMUSG00000073616",2106.79043637556,1.47524884259252,0.526827225401392,2.80025171718967,0.0051062771544118,0.0253572511978531
"ENSMUSG00000044055",3.9040434653571,1.85344989571801,0.736828516942173,2.51544267506067,0.0118883008689454,0.0465437326669872
"ENSMUSG00000061518",1633.11207589858,1.67144621002629,0.326127924159327,5.12512448707006,2.9734122138978e-07,1.26972229159294e-05
