"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"942","ENSMUSG00000021256",12.6806074135629,-1.81936597098216,0.612432980046769,-2.97071847901336,0.00297103993417827,0.0215931128573437,"Vash1"
"943","ENSMUSG00000113555",92.971047627026,1.53186664572195,0.380811854661415,4.02263382027314,5.75509357632251e-05,0.00107588235540999,NA
"944","ENSMUSG00000020649",119.618020453359,1.28563564014522,0.256286744102119,5.01639538419884,5.26499236074003e-07,2.86475027886395e-05,"Rrm2"
"945","ENSMUSG00000047227",15.4472936149893,-1.41705843843447,0.487086355545025,-2.90925504749328,0.00362291168329253,0.024866515897431,"Gm527"
"946","ENSMUSG00000071207",9.6631428365585,1.7356891845037,0.651659575571786,2.66349064690833,0.00773345617341277,0.0431743738699726,"Gm8587"
"947","ENSMUSG00000093894",3.31656242061117,-5.0773613430736,1.8277021584731,-2.77800259716022,0.00546941810628789,0.0335474217846586,"Ighv1-53"
"948","ENSMUSG00000078370",30.9756172685264,1.23540715477849,0.324870846852107,3.80276398066858,0.000143090664323263,0.00214699639478664,"Gm6316"
"949","ENSMUSG00000021067",303.915112756325,-1.36068958826561,0.254781516434101,-5.34061342953639,9.26325959036317e-08,7.24965883828672e-06,"Sav1"
"950","ENSMUSG00000113491",28.0088943743381,-1.19657073760027,0.364053735268511,-3.28679703483258,0.00101333841249796,0.00962053602597153,"Gm19221"
"951","ENSMUSG00000105928",20.2288260951648,-1.42530709707786,0.541138702464698,-2.63390345319248,0.008440948594481,0.0460024880185487,NA
"952","ENSMUSG00000113852",9.41429547876163,-2.77224394357032,0.721461334598312,-3.84253987098813,0.000121767624985259,0.00190341939973658,NA
"953","ENSMUSG00000002996",391.160239776243,-1.09896764522578,0.255653930826111,-4.29865342447352,1.71838930574805e-05,0.000430469281406513,"Hbp1"
"954","ENSMUSG00000025323",45.8003586106796,-1.07543599884143,0.37870165755147,-2.83979744317667,0.00451421880825655,0.0292318966900958,"Sp4"
"955","ENSMUSG00000021908",463.844388703948,-1.36412228454798,0.406952247969886,-3.35204508969545,0.000802169528892745,0.00806592818396326,NA
"956","ENSMUSG00000021187",73.7968090266793,-1.2781150415131,0.320256819124037,-3.99090656370406,6.58212100797441e-05,0.0011853088195944,"Tc2n"
"957","ENSMUSG00000113328",18.6538883599471,-1.54239325184777,0.587878370864351,-2.62366048538239,0.00869904517195491,0.0470166550936019,NA
"958","ENSMUSG00000112908",87.7152824731835,1.07604682846975,0.344008597192401,3.12796493242267,0.00176021181222264,0.0145481614092276,"Gm7392"
"959","ENSMUSG00000046580",115.403353443806,-1.13798824491122,0.268042708852485,-4.24554821798006,2.18059607786846e-05,0.000512630025692632,NA
"960","ENSMUSG00000020954",369.473010865701,-1.31384952710356,0.304935703292272,-4.30861166114179,1.64282530490571e-05,0.000415655337457455,"Strn3"
"961","ENSMUSG00000060716",137.780797218608,-1.15428741371632,0.28160669509398,-4.09893455598101,4.15056364337935e-05,0.000835230468456285,"Plekhh1"
"962","ENSMUSG00000021120",129.968083906191,-1.43241031738347,0.268596185285742,-5.33295108364854,9.66293485515596e-08,7.40861607587924e-06,"Pigh"
"963","ENSMUSG00000021130",12.3288704181889,2.45548838769717,0.729965065033409,3.36384370337611,0.000768650601279304,0.00781429272752104,"Galnt16"
"964","ENSMUSG00000071456",26.7856203508213,-2.64810669808663,0.43443460346763,-6.09552433657356,1.09079315325131e-09,1.95387116946547e-07,"1110002L01Rik"
"965","ENSMUSG00000112105",277.678572179337,-1.26949859105288,0.30711819176476,-4.13358317772745,3.57150955843187e-05,0.000748353260581982,NA
"966","ENSMUSG00000071454",909.342231756773,1.0110352153083,0.16195186734076,6.2428129536846,4.29770730394907e-10,8.87651974890133e-08,"Dtnb"
"967","ENSMUSG00000042962",1692.92788730306,1.35089036649987,0.432458451289511,3.12374602108426,0.00178564516256733,0.0146983504414499,"Gm5436"
"968","ENSMUSG00000085793",251.38795657271,-1.01952394221619,0.223625829484553,-4.55906164581318,5.138268825204e-06,0.000168641969252989,"Lin52"
"969","ENSMUSG00000020634",658.295161303544,-1.06990838393459,0.213123721061321,-5.02012811434891,5.16370286054675e-07,2.81721050135652e-05,"Ubxn2a"
"970","ENSMUSG00000020627",26.6079705736885,-1.26762283122465,0.465348751762071,-2.72402757378143,0.0064491121942491,0.0378037879883568,"Klhl29"
"971","ENSMUSG00000037466",25.2168769159,1.09856116278009,0.395340217719682,2.77877411288075,0.00545644543499442,0.0334881479835422,"Tedc1"
"972","ENSMUSG00000115205",81.3570344748919,1.35368809029089,0.280250793685975,4.83027388606689,1.36345371158205e-06,6.06542122552357e-05,"Gm16374"
"973","ENSMUSG00000068101",33.8653962747052,2.36334859462419,0.600569463273713,3.93517942411115,8.31345647862205e-05,0.00142967436349863,"Cenpm"
"974","ENSMUSG00000000552",266.329327607113,1.23386225233288,0.270665515030887,4.55862377662731,5.14899150231447e-06,0.000168641969252989,"Zfp385a"
"975","ENSMUSG00000068083",49.4971788605351,1.49010860738337,0.306089814659854,4.86820709483349,1.12615281859013e-06,5.28873763366192e-05,"Cyp2d40"
"976","ENSMUSG00000049414",45.0529380374901,-1.06549146855674,0.354955848133937,-3.00175775144489,0.00268425690235551,0.0199970717558255,NA
